run_id,condition,seed,bank,scenario_id,term_reason,completion,collision,timeout,merge_order,role_V0,speed_class_V0,window_entry_step_V0,window_exit_step_V0,window_active_steps_V0,brake_action_count_window_V0,brake_rate_window_V0,c_brake_window_V0,hard_brake_events_window_V0,hard_brake_events_episode_V0,role_V1,speed_class_V1,window_entry_step_V1,window_exit_step_V1,window_active_steps_V1,brake_action_count_window_V1,brake_rate_window_V1,c_brake_window_V1,hard_brake_events_window_V1,hard_brake_events_episode_V1,role_V2,speed_class_V2,window_entry_step_V2,window_exit_step_V2,window_active_steps_V2,brake_action_count_window_V2,brake_rate_window_V2,c_brake_window_V2,hard_brake_events_window_V2,hard_brake_events_episode_V2,role_V3,speed_class_V3,window_entry_step_V3,window_exit_step_V3,window_active_steps_V3,brake_action_count_window_V3,brake_rate_window_V3,c_brake_window_V3,hard_brake_events_window_V3,hard_brake_events_episode_V3
maximin_920105,maximin,920105,H1,H1_00079,success,1,0,0,V2>V0>V3>V1,ramp,slow,20.0,48.0,28,0,0.0,0.002756,0,0,ramp,fast,28.0,58.0,30,0,0.0,0.0,0,1,mainline,fast,19.0,46.0,27,0,0.0,0.044123,0,0,mainline,slow,27.0,56.0,29,0,0.0,0.0,0,0
maximin_920105,maximin,920105,H1,H1_00080,success,1,0,0,V0>V3>V2>V1,ramp,fast,25.0,55.0,30,0,0.0,0.016917,0,10,ramp,slow,32.0,62.0,30,0,0.0,0.00518,0,1,mainline,slow,31.0,61.0,30,0,0.0,0.002644,0,3,mainline,fast,26.0,56.0,30,0,0.0,0.02019,0,8
maximin_920105,maximin,920105,H1,H1_00081,success,1,0,0,V0>V3>V2>V1,ramp,fast,24.0,52.0,28,0,0.0,0.044182,0,7,ramp,slow,33.0,62.0,29,0,0.0,0.032286,0,5,mainline,slow,31.0,61.0,30,0,0.0,0.019663,0,1,mainline,fast,26.0,56.0,30,0,0.0,0.030543,0,6
maximin_920105,maximin,920105,H1,H1_00082,success,1,0,0,V3>V0>V2>V1,ramp,slow,21.0,52.0,31,0,0.0,0.020325,0,0,ramp,fast,30.0,62.0,32,4,0.125,0.508176,1,2,mainline,fast,30.0,60.0,30,2,0.0666666666666666,0.237687,0,0,mainline,slow,20.0,50.0,30,0,0.0,0.019418,0,0
maximin_920105,maximin,920105,H1,H1_00083,success,1,0,0,V2>V0>V1>V3,ramp,fast,25.0,55.0,30,0,0.0,0.03578,0,11,ramp,slow,29.0,59.0,30,0,0.0,0.026125,0,3,mainline,fast,24.0,54.0,30,0,0.0,0.016202,0,10,mainline,slow,31.0,60.0,29,0,0.0,0.022679,0,0
maximin_920105,maximin,920105,H1,H1_00084,success,1,0,0,V3>V0>V2>V1,ramp,slow,18.0,47.0,29,0,0.0,0.021096,0,0,ramp,fast,28.0,61.0,33,0,0.0,0.790565,1,1,mainline,slow,27.0,57.0,30,1,0.0333333333333333,0.227363,1,6,mainline,fast,18.0,45.0,27,0,0.0,0.044123,0,0
maximin_920105,maximin,920105,H1,H1_00085,success,1,0,0,V1>V3>V2>V0,ramp,slow,27.0,62.0,35,0,0.0,0.077199,0,3,ramp,fast,18.0,45.0,27,0,0.0,0.044123,0,0,mainline,fast,27.0,57.0,30,0,0.0,0.0,0,1,mainline,slow,18.0,47.0,29,0,0.0,0.021096,0,0
maximin_920105,maximin,920105,H1,H1_00086,success,1,0,0,V0>V2>V1>V3,ramp,fast,23.0,53.0,30,0,0.0,0.040859,0,9,ramp,slow,31.0,64.0,33,2,0.0606060606060606,0.233751,0,0,mainline,fast,24.0,54.0,30,7,0.2333333333333333,0.016202,0,10,mainline,slow,31.0,66.0,35,5,0.1428571428571428,0.595955,1,1
maximin_920105,maximin,920105,H1,H1_00087,success,1,0,0,V3>V0>V1>V2,ramp,slow,20.0,48.0,28,0,0.0,0.002756,0,0,ramp,fast,27.0,54.0,27,0,0.0,0.015706,0,0,mainline,slow,27.0,56.0,29,0,0.0,0.0,0,0,mainline,fast,19.0,46.0,27,0,0.0,0.044123,0,0
maximin_920105,maximin,920105,H1,H1_00088,success,1,0,0,V2>V1>V3>V0,ramp,fast,30.0,61.0,31,0,0.0,0.401758,1,1,ramp,slow,21.0,49.0,28,0,0.0,0.020308,0,0,mainline,fast,20.0,47.0,27,0,0.0,0.044065,0,0,mainline,slow,29.0,60.0,31,0,0.0,0.017787,0,5
maximin_920105,maximin,920105,H1,H1_00089,success,1,0,0,V2>V0>V3>V1,ramp,slow,19.0,47.0,28,0,0.0,0.001085,0,0,ramp,fast,26.0,55.0,29,5,0.1724137931034483,1.611211,1,1,mainline,fast,18.0,45.0,27,0,0.0,0.044123,0,0,mainline,slow,26.0,53.0,27,5,0.1851851851851851,0.043305,0,0
maximin_920105,maximin,920105,H1,H1_00090,success,1,0,0,V1>V2>V3>V0,ramp,slow,27.0,61.0,34,6,0.1764705882352941,1.2,2,5,ramp,fast,19.0,45.0,26,0,0.0,0.044065,0,0,mainline,slow,19.0,47.0,28,0,0.0,0.020308,0,0,mainline,fast,28.0,60.0,32,6,0.1875,0.809487,2,2
maximin_920105,maximin,920105,H1,H1_00091,collision,0,1,0,V1>V3,ramp,fast,31.0,,36,19,0.5277777777777778,3.41882,14,14,ramp,slow,21.0,63.0,42,21,0.5,2.469296,0,0,mainline,fast,31.0,,36,18,0.5,3.432956,8,8,mainline,slow,22.0,64.0,42,21,0.5,2.366121,3,3
maximin_920105,maximin,920105,H1,H1_00092,success,1,0,0,V1>V3>V0>V2,ramp,slow,26.0,55.0,29,0,0.0,0.0,0,0,ramp,fast,18.0,45.0,27,0,0.0,0.044123,0,0,mainline,fast,27.0,57.0,30,0,0.0,0.0,0,1,mainline,slow,19.0,47.0,28,0,0.0,0.021096,0,0
maximin_920105,maximin,920105,H1,H1_00093,collision,0,1,0,V0>V2>V1>V3,ramp,fast,23.0,52.0,29,0,0.0,0.039502,0,9,ramp,slow,30.0,84.0,54,27,0.5,4.107241,2,3,mainline,fast,23.0,53.0,30,0,0.0,0.015323,0,10,mainline,slow,30.0,85.0,55,28,0.509090909090909,4.350375,5,5
maximin_920105,maximin,920105,H1,H1_00094,success,1,0,0,V2>V0>V3>V1,ramp,slow,21.0,53.0,32,1,0.03125,0.13343,0,0,ramp,fast,31.0,63.0,32,6,0.1875,0.713857,1,1,mainline,slow,21.0,51.0,30,0,0.0,0.020893,0,0,mainline,fast,31.0,61.0,30,3,0.1,0.355552,0,0
maximin_920105,maximin,920105,H1,H1_00095,success,1,0,0,V3>V1>V0>V2,ramp,slow,29.0,59.0,30,0,0.0,0.030941,0,0,ramp,fast,23.0,55.0,32,0,0.0,0.011275,0,12,mainline,slow,30.0,61.0,31,0,0.0,0.000948,0,0,mainline,fast,23.0,53.0,30,0,0.0,0.015323,0,10
maximin_920105,maximin,920105,H1,H1_00096,success,1,0,0,V0>V2>V1>V3,ramp,fast,20.0,46.0,26,0,0.0,0.04417,0,0,ramp,slow,28.0,55.0,27,0,0.0,0.043505,0,0,mainline,slow,20.0,48.0,28,0,0.0,0.020743,0,0,mainline,fast,29.0,59.0,30,0,0.0,0.0,0,1
maximin_920105,maximin,920105,H1,H1_00097,success,1,0,0,V3>V0>V2>V1,ramp,slow,20.0,52.0,32,0,0.0,0.020325,0,0,ramp,fast,30.0,62.0,32,5,0.15625,0.595955,1,1,mainline,fast,30.0,59.0,29,2,0.0689655172413793,0.237584,0,0,mainline,slow,20.0,50.0,30,0,0.0,0.019418,0,0
maximin_920105,maximin,920105,H1,H1_00098,success,1,0,0,V1>V2>V0>V3,ramp,slow,28.0,55.0,27,0,0.0,0.043305,0,0,ramp,fast,20.0,46.0,26,0,0.0,0.04417,0,0,mainline,slow,20.0,48.0,28,0,0.0,0.001085,0,0,mainline,fast,30.0,60.0,30,0,0.0,0.0,0,1
maximin_920105,maximin,920105,H1,H1_00099,success,1,0,0,V1>V3>V0>V2,ramp,slow,31.0,61.0,30,1,0.0333333333333333,0.024845,0,0,ramp,fast,24.0,54.0,30,0,0.0,0.016202,0,10,mainline,slow,30.0,63.0,33,4,0.1212121212121212,0.607622,3,3,mainline,fast,24.0,55.0,31,0,0.0,0.011275,0,12
maximin_920105,maximin,920105,H1,H1_00100,success,1,0,0,V3>V0>V2>V1,ramp,slow,20.0,49.0,29,0,0.0,0.001067,0,0,ramp,fast,29.0,69.0,40,15,0.375,2.77181,1,1,mainline,slow,29.0,68.0,39,8,0.2051282051282051,2.2,2,6,mainline,fast,20.0,47.0,27,0,0.0,0.044065,0,0
maximin_920105,maximin,920105,H1,H1_00101,success,1,0,0,V3>V1>V2>V0,ramp,fast,31.0,63.0,32,5,0.15625,0.783047,2,2,ramp,slow,21.0,53.0,32,0,0.0,0.023275,0,0,mainline,fast,31.0,61.0,30,3,0.1,0.355552,0,0,mainline,slow,21.0,51.0,30,0,0.0,0.020893,0,0
maximin_920105,maximin,920105,H1,H1_00102,success,1,0,0,V1>V3>V0>V2,ramp,slow,27.0,65.0,38,8,0.2105263157894736,1.727161,1,5,ramp,fast,18.0,45.0,27,0,0.0,0.044123,0,0,mainline,fast,28.0,66.0,38,3,0.0789473684210526,2.0,1,1,mainline,slow,19.0,47.0,28,0,0.0,0.001085,0,0
maximin_920105,maximin,920105,H1,H1_00103,success,1,0,0,V2>V1>V0>V3,ramp,slow,29.0,59.0,30,0,0.0,0.030941,0,0,ramp,fast,23.0,55.0,32,0,0.0,0.011275,0,12,mainline,fast,23.0,53.0,30,0,0.0,0.015323,0,10,mainline,slow,30.0,61.0,31,0,0.0,0.000948,0,0
maximin_920105,maximin,920105,H1,H1_00104,success,1,0,0,V0>V2>V1>V3,ramp,fast,20.0,46.0,26,0,0.0,0.044065,0,0,ramp,slow,28.0,66.0,38,6,0.1578947368421052,2.0,1,5,mainline,slow,20.0,48.0,28,0,0.0,0.040672,0,1,mainline,fast,29.0,68.0,39,10,0.2564102564102564,2.2,2,2
maximin_920105,maximin,920105,H1,H1_00105,success,1,0,0,V2>V1>V0>V3,ramp,fast,26.0,53.0,27,0,0.0,0.015706,0,0,ramp,slow,19.0,47.0,28,0,0.0,0.021096,0,0,mainline,fast,18.0,45.0,27,0,0.0,0.044123,0,0,mainline,slow,26.0,54.0,28,1,0.0357142857142857,0.0,0,0
maximin_920105,maximin,920105,H1,H1_00106,success,1,0,0,V1>V3>V0>V2,ramp,slow,26.0,55.0,29,0,0.0,0.0,0,0,ramp,fast,18.0,45.0,27,0,0.0,0.044123,0,0,mainline,fast,27.0,57.0,30,0,0.0,0.0,0,1,mainline,slow,19.0,47.0,28,0,0.0,0.020743,0,0
maximin_920105,maximin,920105,H1,H1_00107,collision,0,1,0,V2>V1,ramp,fast,31.0,,36,19,0.5277777777777778,3.495098,10,10,ramp,slow,21.0,64.0,43,22,0.5116279069767442,2.428315,2,2,mainline,slow,21.0,63.0,42,21,0.5,2.469296,0,0,mainline,fast,31.0,,36,19,0.5277777777777778,3.495961,14,14
maximin_920105,maximin,920105,H1,H1_00108,collision,0,1,0,V3>V1>V0>V2,ramp,slow,27.0,58.0,31,4,0.1290322580645161,1.2,1,3,ramp,fast,23.0,54.0,31,0,0.0,0.014288,0,7,mainline,slow,29.0,59.0,30,0,0.0,0.026155,0,3,mainline,fast,22.0,52.0,30,0,0.0,0.039502,0,9
maximin_920105,maximin,920105,H1,H1_00109,collision,0,1,0,V1>V3,ramp,fast,29.0,,43,16,0.3720930232558139,6.611865,3,3,ramp,slow,20.0,69.0,49,21,0.4285714285714285,5.111444,2,2,mainline,fast,30.0,,42,20,0.4761904761904761,6.786923,2,3,mainline,slow,20.0,71.0,51,26,0.5098039215686274,5.432722,3,3
maximin_920105,maximin,920105,H1,H1_00110,success,1,0,0,V3>V1>V0>V2,ramp,fast,28.0,66.0,38,5,0.131578947368421,2.05344,1,1,ramp,slow,18.0,47.0,29,0,0.0,0.021096,0,0,mainline,slow,27.0,68.0,41,7,0.1707317073170731,2.4,3,6,mainline,fast,18.0,45.0,27,0,0.0,0.044123,0,0
maximin_920105,maximin,920105,H1,H1_00111,success,1,0,0,V3>V0>V2>V1,ramp,slow,21.0,53.0,32,1,0.03125,0.13343,0,0,ramp,fast,31.0,63.0,32,6,0.1875,0.713857,1,1,mainline,fast,31.0,61.0,30,3,0.1,0.355552,0,0,mainline,slow,21.0,51.0,30,0,0.0,0.020893,0,0
maximin_920105,maximin,920105,H1,H1_00112,success,1,0,0,V3>V0>V1>V2,ramp,fast,25.0,58.0,33,0,0.0,0.013625,0,9,ramp,slow,30.0,62.0,32,0,0.0,0.008187,0,2,mainline,slow,32.0,63.0,31,0,0.0,0.016908,0,3,mainline,fast,24.0,55.0,31,0,0.0,0.018304,0,7
maximin_920105,maximin,920105,H1,H1_00113,success,1,0,0,V1>V3>V0>V2,ramp,slow,27.0,57.0,30,0,0.0,0.0,0,1,ramp,fast,19.0,46.0,27,0,0.0,0.044123,0,0,mainline,fast,29.0,60.0,31,0,0.0,0.0,0,1,mainline,slow,19.0,48.0,29,0,0.0,0.001085,0,0
maximin_920105,maximin,920105,H1,H1_00114,success,1,0,0,V0>V3>V1>V2,ramp,fast,23.0,52.0,29,0,0.0,0.017971,0,8,ramp,slow,30.0,59.0,29,1,0.0344827586206896,0.012279,0,0,mainline,slow,28.0,59.0,31,4,0.1290322580645161,1.313536,1,2,mainline,fast,24.0,54.0,30,0,0.0,0.019987,0,7
maximin_920105,maximin,920105,H1,H1_00115,success,1,0,0,V0>V3>V1>V2,ramp,fast,19.0,46.0,27,0,0.0,0.044123,0,0,ramp,slow,28.0,60.0,32,1,0.03125,0.2,1,4,mainline,fast,29.0,62.0,33,0,0.0,0.8,1,1,mainline,slow,20.0,48.0,28,0,0.0,0.020743,0,0
maximin_920105,maximin,920105,H1,H1_00116,success,1,0,0,V3>V1>V2>V0,ramp,slow,29.0,61.0,32,1,0.03125,0.118535,0,0,ramp,fast,23.0,53.0,30,0,0.0,0.015323,0,10,mainline,slow,30.0,59.0,29,0,0.0,0.021367,0,0,mainline,fast,22.0,52.0,30,0,0.0,0.039502,0,9
maximin_920105,maximin,920105,H1,H1_00117,success,1,0,0,V0>V2>V1>V3,ramp,fast,19.0,46.0,27,0,0.0,0.044123,0,0,ramp,slow,27.0,56.0,29,0,0.0,0.0,0,0,mainline,slow,20.0,48.0,28,0,0.0,0.001085,0,0,mainline,fast,29.0,59.0,30,0,0.0,0.0,0,1
maximin_920105,maximin,920105,H1,H1_00118,success,1,0,0,V3>V0>V2>V1,ramp,slow,21.0,53.0,32,1,0.03125,0.13343,0,0,ramp,fast,31.0,63.0,32,6,0.1875,0.713857,1,1,mainline,fast,31.0,61.0,30,3,0.1,0.355552,0,0,mainline,slow,21.0,52.0,31,0,0.0,0.023092,0,0
maximin_920105,maximin,920105,H1,H1_00119,success,1,0,0,V1>V3>V0>V2,ramp,slow,28.0,68.0,40,9,0.225,2.4,3,7,ramp,fast,20.0,46.0,26,0,0.0,0.044065,0,0,mainline,fast,29.0,70.0,41,13,0.3170731707317073,2.6,2,2,mainline,slow,20.0,48.0,28,0,0.0,0.020308,0,0
maximin_920105,maximin,920105,H1,H1_00120,success,1,0,0,V3>V1>V2>V0,ramp,fast,32.0,64.0,32,5,0.15625,0.581821,1,2,ramp,slow,22.0,54.0,32,0,0.0,0.02176,0,0,mainline,fast,32.0,62.0,30,2,0.0666666666666666,0.238105,0,0,mainline,slow,22.0,52.0,30,0,0.0,0.023092,0,0
maximin_920105,maximin,920105,H1,H1_00121,success,1,0,0,V0>V2>V1>V3,ramp,fast,19.0,46.0,27,0,0.0,0.044065,0,0,ramp,slow,28.0,62.0,34,2,0.0588235294117647,0.4,2,6,mainline,slow,20.0,48.0,28,0,0.0,0.020308,0,0,mainline,fast,29.0,64.0,35,1,0.0285714285714285,1.333011,1,1
maximin_920105,maximin,920105,H1,H1_00122,success,1,0,0,V1>V3>V0>V2,ramp,slow,26.0,55.0,29,0,0.0,0.0,0,0,ramp,fast,18.0,45.0,27,0,0.0,0.044065,0,0,mainline,fast,28.0,58.0,30,0,0.0,0.0,0,1,mainline,slow,18.0,47.0,29,0,0.0,0.040672,0,1
maximin_920105,maximin,920105,H1,H1_00123,success,1,0,0,V2>V0>V3>V1,ramp,slow,19.0,48.0,29,0,0.0,0.001085,0,0,ramp,fast,29.0,66.0,37,2,0.054054054054054,1.8,1,1,mainline,fast,19.0,46.0,27,0,0.0,0.044123,0,0,mainline,slow,28.0,65.0,37,7,0.1891891891891892,1.654069,1,5
maximin_920105,maximin,920105,H1,H1_00124,success,1,0,0,V3>V1>V2>V0,ramp,slow,29.0,61.0,32,1,0.03125,0.118535,0,0,ramp,fast,23.0,53.0,30,0,0.0,0.015323,0,10,mainline,slow,30.0,60.0,30,0,0.0,0.01614,0,0,mainline,fast,23.0,52.0,29,0,0.0,0.039502,0,9
maximin_920105,maximin,920105,H1,H1_00125,success,1,0,0,V2>V1>V3>V0,ramp,fast,27.0,56.0,29,5,0.1724137931034483,1.607217,1,1,ramp,slow,20.0,48.0,28,0,0.0,0.0011,0,0,mainline,fast,19.0,46.0,27,0,0.0,0.04417,0,0,mainline,slow,27.0,54.0,27,6,0.2222222222222222,0.043505,0,0
maximin_920105,maximin,920105,H1,H1_00126,truncation,0,0,1,DNF,ramp,fast,28.0,,172,169,0.9825581395348836,3.6,1,7,ramp,slow,34.0,,166,166,1.0,3.0,1,1,mainline,fast,29.0,,171,2,0.0116959064327485,3.4,2,7,mainline,slow,,,0,0,,0.0,0,2
maximin_920105,maximin,920105,H1,H1_00127,success,1,0,0,V3>V1>V2>V0,ramp,fast,29.0,61.0,32,0,0.0,0.2,1,1,ramp,slow,20.0,48.0,28,0,0.0,0.023276,0,0,mainline,slow,28.0,57.0,29,0,0.0,0.0,0,2,mainline,fast,20.0,46.0,26,0,0.0,0.044065,0,0
maximin_920105,maximin,920105,H1,H1_00128,success,1,0,0,V2>V1>V3>V0,ramp,slow,31.0,62.0,31,0,0.0,0.001319,0,0,ramp,fast,24.0,55.0,31,0,0.0,0.011275,0,12,mainline,fast,24.0,54.0,30,0,0.0,0.016202,0,10,mainline,slow,30.0,61.0,31,0,0.0,0.000259,0,0
maximin_920105,maximin,920105,H1,H1_00129,success,1,0,0,V1>V2>V0>V3,ramp,slow,27.0,63.0,36,14,0.3888888888888889,2.426043,9,12,ramp,fast,18.0,45.0,27,0,0.0,0.044123,0,0,mainline,slow,19.0,47.0,28,0,0.0,0.001085,0,0,mainline,fast,27.0,65.0,38,15,0.3947368421052631,3.540901,4,5
maximin_920105,maximin,920105,H1,H1_00130,success,1,0,0,V0>V3>V2>V1,ramp,fast,18.0,45.0,27,0,0.0,0.044123,0,0,ramp,slow,27.0,68.0,41,6,0.1463414634146341,2.36454,1,3,mainline,fast,28.0,67.0,39,5,0.1282051282051282,2.022553,1,1,mainline,slow,19.0,47.0,28,0,0.0,0.020743,0,0
maximin_920105,maximin,920105,H1,H1_00131,success,1,0,0,V2>V0>V3>V1,ramp,slow,20.0,48.0,28,0,0.0,0.021383,0,0,ramp,fast,27.0,56.0,29,4,0.1379310344827586,1.207217,1,1,mainline,fast,19.0,46.0,27,0,0.0,0.04417,0,0,mainline,slow,27.0,54.0,27,5,0.1851851851851851,0.043505,0,0
maximin_920105,maximin,920105,H1,H1_00132,success,1,0,0,V0>V2>V1>V3,ramp,fast,18.0,45.0,27,0,0.0,0.044123,0,0,ramp,slow,26.0,55.0,29,0,0.0,0.0,0,0,mainline,slow,19.0,47.0,28,0,0.0,0.021096,0,0,mainline,fast,27.0,57.0,30,0,0.0,0.0,0,1
maximin_920105,maximin,920105,H1,H1_00133,success,1,0,0,V1>V2>V3>V0,ramp,slow,31.0,62.0,31,0,0.0,0.002992,0,0,ramp,fast,24.0,54.0,30,6,0.2,0.016202,0,10,mainline,fast,25.0,55.0,30,8,0.2666666666666666,0.03578,0,11,mainline,slow,31.0,61.0,30,0,0.0,0.000259,0,0
maximin_920105,maximin,920105,H1,H1_00134,success,1,0,0,V2>V1>V3>V0,ramp,fast,31.0,63.0,32,7,0.21875,0.831779,1,1,ramp,slow,21.0,54.0,33,2,0.0606060606060606,0.245533,0,0,mainline,slow,21.0,52.0,31,0,0.0,0.023092,0,0,mainline,fast,31.0,61.0,30,4,0.1333333333333333,0.473196,0,0
maximin_920105,maximin,920105,H1,H1_00135,collision,0,1,0,V1>V3,ramp,fast,30.0,,35,18,0.5142857142857142,3.300919,14,14,ramp,slow,20.0,62.0,42,21,0.5,2.469296,0,0,mainline,fast,30.0,,35,16,0.4571428571428571,3.230511,6,7,mainline,slow,20.0,63.0,43,21,0.4883720930232558,2.297303,3,3
maximin_920105,maximin,920105,H1,H1_00136,success,1,0,0,V0>V3>V1>V2,ramp,fast,19.0,46.0,27,0,0.0,0.044123,0,0,ramp,slow,27.0,62.0,35,11,0.3142857142857143,1.870723,5,8,mainline,fast,28.0,63.0,35,11,0.3142857142857143,2.989022,2,3,mainline,slow,19.0,48.0,29,0,0.0,0.001085,0,0
maximin_920105,maximin,920105,H1,H1_00137,success,1,0,0,V0>V2>V1>V3,ramp,fast,20.0,46.0,26,0,0.0,0.044123,0,0,ramp,slow,28.0,55.0,27,0,0.0,0.043505,0,0,mainline,slow,20.0,48.0,28,0,0.0,0.001085,0,0,mainline,fast,30.0,59.0,29,0,0.0,0.0,0,1
maximin_920105,maximin,920105,H1,H1_00138,success,1,0,0,V0>V2>V1>V3,ramp,fast,20.0,46.0,26,0,0.0,0.044123,0,0,ramp,slow,28.0,55.0,27,0,0.0,0.043505,0,0,mainline,slow,20.0,48.0,28,0,0.0,0.001085,0,0,mainline,fast,29.0,59.0,30,0,0.0,0.0,0,1
maximin_920105,maximin,920105,H1,H1_00139,success,1,0,0,V1>V3>V0>V2,ramp,slow,27.0,55.0,28,0,0.0,0.0,0,0,ramp,fast,19.0,46.0,27,0,0.0,0.04417,0,0,mainline,fast,29.0,59.0,30,0,0.0,0.0,0,1,mainline,slow,20.0,48.0,28,0,0.0,0.021096,0,0
maximin_920105,maximin,920105,H1,H1_00140,success,1,0,0,V2>V1>V3>V0,ramp,fast,28.0,61.0,33,0,0.0,0.6,1,1,ramp,slow,19.0,47.0,28,0,0.0,0.001085,0,0,mainline,fast,18.0,45.0,27,0,0.0,0.044123,0,0,mainline,slow,27.0,58.0,31,1,0.032258064516129,0.2,1,6
maximin_920105,maximin,920105,H1,H1_00141,success,1,0,0,V3>V1>V2>V0,ramp,fast,28.0,56.0,28,5,0.1785714285714285,1.809807,1,1,ramp,slow,20.0,48.0,28,0,0.0,0.001085,0,0,mainline,slow,28.0,55.0,27,5,0.1851851851851851,0.043305,0,0,mainline,fast,20.0,46.0,26,0,0.0,0.044123,0,0
maximin_920105,maximin,920105,H1,H1_00142,success,1,0,0,V3>V1>V2>V0,ramp,slow,30.0,62.0,32,0,0.0,0.021881,0,0,ramp,fast,23.0,55.0,32,0,0.0,0.011275,0,12,mainline,slow,30.0,60.0,30,0,0.0,0.000245,0,0,mainline,fast,24.0,53.0,29,0,0.0,0.015323,0,10
maximin_920105,maximin,920105,H1,H1_00143,success,1,0,0,V1>V2>V0>V3,ramp,slow,27.0,57.0,30,0,0.0,0.021901,0,4,ramp,fast,18.0,45.0,27,0,0.0,0.044123,0,0,mainline,slow,18.0,47.0,29,0,0.0,0.020743,0,0,mainline,fast,28.0,59.0,31,0,0.0,0.405029,1,1
maximin_920105,maximin,920105,H1,H1_00144,success,1,0,0,V3>V1>V2>V0,ramp,fast,31.0,63.0,32,5,0.15625,0.618647,1,2,ramp,slow,21.0,53.0,32,1,0.03125,0.13343,0,0,mainline,fast,31.0,61.0,30,3,0.1,0.355552,0,0,mainline,slow,21.0,51.0,30,0,0.0,0.020935,0,0
maximin_920105,maximin,920105,H1,H1_00145,success,1,0,0,V2>V0>V3>V1,ramp,slow,20.0,48.0,28,0,0.0,0.002756,0,0,ramp,fast,27.0,56.0,29,5,0.1724137931034483,1.610164,1,1,mainline,fast,19.0,46.0,27,0,0.0,0.044123,0,0,mainline,slow,27.0,54.0,27,6,0.2222222222222222,0.043305,0,0
maximin_920105,maximin,920105,H1,H1_00146,success,1,0,0,V1>V2>V3>V0,ramp,slow,27.0,68.0,41,15,0.3658536585365853,2.4,3,6,ramp,fast,18.0,45.0,27,0,0.0,0.044123,0,0,mainline,slow,18.0,46.0,28,0,0.0,0.020743,0,0,mainline,fast,28.0,66.0,38,4,0.1052631578947368,1.822553,1,1
maximin_920105,maximin,920105,H1,H1_00147,success,1,0,0,V0>V2>V1>V3,ramp,fast,19.0,46.0,27,0,0.0,0.04417,0,0,ramp,slow,28.0,67.0,39,7,0.1794871794871795,2.0,2,6,mainline,slow,19.0,48.0,29,0,0.0,0.023672,0,0,mainline,fast,29.0,69.0,40,10,0.25,2.4,3,3
maximin_920105,maximin,920105,H1,H1_00148,success,1,0,0,V3>V0>V2>V1,ramp,slow,21.0,51.0,30,0,0.0,0.020935,0,0,ramp,fast,30.0,63.0,33,5,0.1515151515151515,0.865218,3,3,mainline,fast,30.0,60.0,30,3,0.1,0.355414,0,0,mainline,slow,20.0,50.0,30,0,0.0,0.01614,0,0
maximin_920105,maximin,920105,H1,H1_00149,success,1,0,0,V0>V2>V1>V3,ramp,fast,20.0,46.0,26,0,0.0,0.044123,0,0,ramp,slow,27.0,56.0,29,0,0.0,0.0,0,0,mainline,slow,20.0,48.0,28,0,0.0,0.001085,0,0,mainline,fast,29.0,58.0,29,0,0.0,0.0,0,1
maximin_920105,maximin,920105,H1,H1_00150,success,1,0,0,V2>V1>V3>V0,ramp,fast,29.0,62.0,33,0,0.0,0.786566,1,1,ramp,slow,20.0,48.0,28,0,0.0,0.001085,0,0,mainline,fast,19.0,46.0,27,0,0.0,0.044123,0,0,mainline,slow,28.0,58.0,30,1,0.0333333333333333,0.221195,1,6
maximin_920105,maximin,920105,H1,H1_00151,success,1,0,0,V3>V1>V2>V0,ramp,fast,27.0,56.0,29,6,0.2068965517241379,2.009807,1,1,ramp,slow,20.0,48.0,28,0,0.0,0.0011,0,0,mainline,slow,27.0,55.0,28,5,0.1785714285714285,0.043505,0,0,mainline,fast,19.0,46.0,27,0,0.0,0.04417,0,0
maximin_920105,maximin,920105,H1,H1_00152,success,1,0,0,V3>V1>V2>V0,ramp,slow,30.0,62.0,32,0,0.0,0.001319,0,0,ramp,fast,23.0,55.0,32,0,0.0,0.011275,0,12,mainline,slow,30.0,60.0,30,0,0.0,0.000245,0,0,mainline,fast,23.0,53.0,30,0,0.0,0.015323,0,10
maximin_920105,maximin,920105,H1,H1_00153,success,1,0,0,V1>V2>V0>V3,ramp,slow,28.0,57.0,29,0,0.0,0.0,0,1,ramp,fast,20.0,47.0,27,0,0.0,0.04417,0,0,mainline,slow,20.0,48.0,28,0,0.0,0.001085,0,0,mainline,fast,30.0,61.0,31,0,0.0,0.0,0,1
maximin_920105,maximin,920105,H1,H1_00154,success,1,0,0,V3>V0>V1>V2,ramp,fast,26.0,56.0,30,0,0.0,0.003915,0,8,ramp,slow,30.0,59.0,29,0,0.0,0.018091,0,4,mainline,slow,32.0,62.0,30,0,0.0,0.002861,0,5,mainline,fast,25.0,54.0,29,0,0.0,0.016202,0,10
maximin_920105,maximin,920105,H1,H1_00155,success,1,0,0,V0>V3>V2>V1,ramp,fast,23.0,52.0,29,0,0.0,0.017971,0,8,ramp,slow,30.0,59.0,29,0,0.0,0.026245,0,1,mainline,slow,28.0,57.0,29,0,0.0,0.000856,0,2,mainline,fast,24.0,54.0,30,0,0.0,0.009675,0,6
